id,text,label
67337,so low in a poorly,negative
67338,so low-wattage,negative
67339,so many bad romances out there,negative
67340,so many different levels,positive
67341,so many distracting special effects and visual party tricks,negative
67342,so many explosions,positive
67343,so many false scares,negative
67344,so many flaws it would be easy for critics to shred it,negative
67345,so many literary and cinematic sources that this future world feels absolutely deja vu,negative
67346,so many merchandised-to-the-max movies of this type,negative
67347,so many of the challenges it poses for itself that one can forgive the film its flaws,positive
67348,so many people put so much time and energy into this turkey,negative
67349,"so many red herrings , so many false scares ,",negative
67350,so many talented people could participate in such an,positive
67351,so many talented people were convinced to waste their time,negative
67352,"so marvelously compelling is present Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America ... sketchy but nevertheless gripping portrait of Jim Brown , a celebrated wonder in the spotlight",positive
67353,so mediocre,negative
67354,so meditative and lyrical about Babak Payami's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics,positive
67355,so memorable,positive
67356,so mired in juvenile and near-xenophobic pedagogy that it's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking,negative
67357,so much a movie as a picture book for the big screen,positive
67358,so much a movie as a picture book for the big screen .,negative
67359,"so much anyone can do with a florid , overplotted , Anne Rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them",negative
67360,so much as distasteful,negative
67361,so much as it is a commentary about our knowledge of films,positive
67362,so much as they are wincing back in repugnance,negative
67363,so much bad as bland,negative
67364,so much charisma that you'd be happy to listen to them reading the phone book,positive
67365,so much crypt mist in the brain,negative
67366,"so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world",positive
67367,so much farcical as sour .,negative
67368,so much first-rate talent,positive
67369,so much fun,positive
67370,so much fun dissing the film that they didn't mind the ticket cost . In this case zero,negative
67371,so much fun with the slapstick antics and silly street patois,positive
67372,so much funny as aggressively sitcom-cute,positive
67373,so much leniency,negative
67374,so much like a young Robert DeNiro,positive
67375,so much money,negative
67376,so much more,positive
67377,"so much naturalistic small talk , delivered in almost muffled exchanges ,",negative
67378,"so much of the movie -- again , as in The Animal -- is a slapdash mess",negative
67379,"so much on view , so little to offer",negative
67380,so much passion,positive
67381,so much phone in his performance as,negative
67382,so much that I became mad that I wasted 123 minutes and $ 9 .,negative
67383,so much that he refuses to evaluate his own work,negative
67384,so much that one viewing can't possibly be enough,positive
67385,"so much that this arrogant Richard Pryor wannabe's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny",negative
67386,so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles,positive
67387,so much tongue-in-cheek weirdness,negative
67388,so muddled and derivative that few will bother thinking it all through,negative
67389,so not-at-all-good,negative
67390,so off-Hollywood,negative
67391,so often end up on cinema screens,positive
67392,so old-fashioned,negative
67393,so outlandish that they border on being cartoonlike,negative
67394,so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama,negative
67395,so overwrought you'd swear he just stepped out of a Buñuel retrospective,negative
67396,so packed with subplots involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film,negative
67397,so painful to sit through,negative
67398,so pat it makes your teeth hurt,negative
67399,so perfect for a ballplayer,positive
67400,so perfectly,positive
67401,so pertinent and enduring,positive
67402,so poorly paced you could fit all of Pootie Tang in between its punchlines,negative
67403,so poorly plotted and scripted .,negative
67404,so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them,negative
67405,so potent,positive
67406,so preachy-keen and so tub-thumpingly loud it makes you feel like a chump,negative
67407,so predictable and sentimental that viewers are likely to lose interest before Sandrine,negative
67408,so predominantly charitable it can only be seen as propaganda,negative
67409,so preposterous,negative
67410,so primitive in technique,negative
67411,so prolonged and boring,negative
67412,so racked with self-loathing,negative
67413,so rambling and disconnected it never builds any suspense,negative
67414,so real,positive
67415,"so recognizable and true that , as in real life , we're never sure how things will work out",positive
67416,so refreshing to see Robin Williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years,positive
67417,"so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that Glass's dirgelike score becomes a fang-baring lullaby .",negative
67418,so rich with period minutiae,positive
67419,so ripe the film can't help but go soft and stinky,negative
67420,so second-rate,negative
67421,so self-possessed,negative
67422,so shameless and coarse,negative
67423,so short could be so flabby,negative
67424,so similar to the 1953 Disney classic,positive
67425,so single-mindedly daring,positive
67426,"so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",positive
67427,so skeeved out that they'd need a shower,positive
67428,so sketchy it amounts to little more than preliminary notes for a science-fiction horror film,negative
67429,so slick and,positive
67430,so slick and watered-down it almost loses what made you love it,negative
67431,so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer,negative
67432,"so sloppy , so uneven , so damn unpleasant",negative
67433,so smart,positive
67434,so solidly connect with one demographic while,positive
67435,so solidly connect with one demographic while striking out with another,negative
67436,so special,positive
67437,so spot on,positive
67438,so stale,negative
67439,"so steeped themselves in the majesty of Tolkien's writing that every frame produces new joys , whether you're a fan of the books or not",positive
67440,so stilted and unconvincing,negative
67441,so stocked with talent,positive
67442,so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits,negative
67443,so striking or fascinating or metaphorically significant about his career,positive
67444,so stunning,positive
67445,so stupid,negative
67446,so stylized as to be drained of human emotion,negative
67447,so substantial or fresh,positive
67448,so successful at lodging itself in the brain,positive
67449,so tedious it makes the silly spy vs . spy film The Sum of All Fears,negative
67450,"so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian",negative
67451,so tedious that it is impossible to care whether that boast is true or not,negative
67452,so teeming that even cranky adults may rediscover the quivering kid inside,positive
67453,so terrific at conveying their young angst,positive
67454,so terrifying I'm still stunned . And I've decided to leave a light on every night from now on,positive
67455,"so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails",positive
67456,so that Ed Burns can have his revoked,negative
67457,so that it certainly doesn't feel like a film that strays past the two and a half mark,positive
67458,so that the human story is pushed to one side,negative
67459,so thick this time that it feels like a suicide race,negative
67460,so trite,negative
67461,so true and heartbreaking,positive
67462,"so unabashedly Canadian , not afraid to risk American scorn or",positive
67463,"so unabashedly hopeful that it actually makes the heart soar . Yes , soar",positive
67464,so uncool the only thing missing is the `` Gadzooks ! '',negative
67465,so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock,negative
67466,so uninspiring,negative
67467,so unmemorable,negative
67468,so unsympathetic,negative
67469,so vividly that the artist's work may take on a striking new significance for anyone who sees the film,positive
67470,so warm and fuzzy,positive
67471,so watchable,positive
67472,so weak,negative
67473,"so well , that even a simple '' Goddammit ! '' near the end takes on a whole other meaning .",positive
67474,"so well tuned that the film comes off winningly , even though it's never as solid as you want it to be",positive
67475,so who knew charles dickens could be so light-hearted,negative
67476,so willing to champion the fallibility of the human heart,positive
67477,so with an artistry that also smacks of revelation,positive
67478,so with such an uneven tone,negative
67479,so wrong,negative
67480,so you can get your money back,negative
67481,so-bad-it's,negative
67482,so-bad-they,negative
67483,so-called ` comedy ',negative
67484,so-called real movies,negative
67485,so-called satire,negative
67486,so-five-minutes-ago pop music,negative
67487,"so-inept - it's - surreal dubbing ( featuring the voices of Glenn Close , Regis Philbin and Breckin Meyer )",negative
67488,"so-so , made-for-TV",negative
67489,so-so animation,negative
67490,"so-so animation and an exciting , clever story with a batch of appealing characters",positive
67491,so-so entertainment .,negative
67492,so-so slapstick,negative
67493,soap opera that Tornatore was right to cut,negative
67494,soap opera-ish dialogue,negative
67495,soap opera-ish story,negative
67496,soap-opera emotion,negative
67497,soap-opera quality twist,positive
67498,soar .,positive
67499,soaring out of the theater,positive
67500,"soaringly , transparently moving",positive
67501,"soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .",positive
67502,soars above the material realm,positive
67503,soars every bit as high,positive
67504,sob-story trappings,negative
67505,sober and affecting,positive
67506,sober and educational,positive
67507,"sobering , heart-felt drama",positive
67508,sobering and powerful documentary,positive
67509,sobering cautionary tale,positive
67510,soccer action,positive
67511,social and political potential,positive
67512,social injustice,negative
67513,social mores while ensnaring the audience with its emotional pull,positive
67514,socially encompassing,positive
67515,sociologically pointed,positive
67516,sociopath,negative
67517,sociopath who's the scariest of sadists,positive
67518,sociopath who's the scariest of sadists .,negative
67519,sociopaths,negative
67520,sock-you-in-the-eye flick,positive
67521,"sodden melodrama ,",negative
67522,"soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .",negative
67523,"soft , percolating magic",positive
67524,soft and stinky,negative
67525,soft-core twaddle,negative
67526,soft-porn,negative
67527,soft-porn 'em powerment,positive
67528,softheaded metaphysical claptrap,negative
67529,sogginess,negative
67530,"soggy , cliche-bound epic-horror yarn",negative
67531,"soggy , shapeless mess",negative
67532,"soggy , soporific , visually dank",negative
67533,"soggy Paris , tongue uncomfortably in cheek",negative
67534,soggy leaves,negative
67535,soggy performances,negative
67536,soggy potboiler,negative
67537,solace in events that could easily crush it forever,negative
67538,sold-out,positive
67539,sold-out concept,negative
67540,sole bright spot,positive
67541,sole purpose,positive
67542,solely as an exercise in gorgeous visuals,positive
67543,"solemn and horrifying , yet",positive
67544,solemn insights,positive
67545,solemn pretension,negative
67546,solemnly advances a daringly preposterous thesis,positive
67547,solid ',positive
67548,"solid , if somewhat heavy-handed ,",positive
67549,"solid , kinetically-charged spy flick worthy",positive
67550,"solid , psychological action film",positive
67551,"solid , satisfying fare for adults",positive
67552,"solid , spooky entertainment",positive
67553,"solid , very watchable",positive
67554,solid acting and a neat premise,positive
67555,solid acting can do for a movie,positive
67556,solid action pic,positive
67557,solid and affecting and exactly as thought-provoking as it should be,positive
67558,solid and refined piece,positive
67559,solid and subtly,positive
67560,solid base,positive
67561,solid build-up,positive
67562,solid cast,positive
67563,solid emotional impact,positive
67564,solid execution,positive
67565,solid family fun,positive
67566,solid female talent who build a seamless ensemble . There isn't a weak or careless performance,positive
67567,solid fight choreography and gritty prison authenticity,positive
67568,solid filmmaking,positive
67569,solid formula,positive
67570,solid job,positive
67571,solid meat-and-potatoes filmmaking .,positive
67572,solid mixture,positive
67573,solid movie,positive
67574,solid pedigree,positive
67575,solid performances and eerie atmosphere,positive
67576,solid piece,positive
67577,solid sci-fi thriller,positive
67578,solid storytelling .,positive
67579,solid success,positive
67580,solid tale,positive
67581,solid woman - finding-herself story,positive
67582,solidly connect with one demographic while,positive
67583,"solidly constructed , entertaining thriller",positive
67584,solidly entertaining and moving family drama,positive
67585,solidly seaworthy chiller,positive
67586,soliloquies about nothing delivered by the former Mr . Drew Barrymore,negative
67587,soliloquies about nothing delivered by the former Mr. Drew Barrymore,negative
67588,solo,positive
67589,solutions,positive
67590,"somber , absurd , and , finally ,",negative
67591,somber earnestness in the new adaptation of The Cherry Orchard,positive
67592,somber pacing and lack,negative
67593,some ( out-of-field ) creative thought,positive
67594,some 79-minute after-school `` cartoon '',negative
67595,some appealing ingredients,positive
67596,"some arresting effects , incandescent tones and stupendous performances",positive
67597,some awesome action photography and surfing,positive
67598,some awful acting and lame special effects,negative
67599,some bad singer-turned actors,negative
67600,"some blondes , ( Diggs ) should be probing why a guy with his talent ended up in a movie this bad .",negative
67601,some buoyant human moments,positive
67602,some charm and heart,positive
67603,some charming chemistry between Kate and Jed,positive
67604,some chills and sustained unease,positive
67605,some clever bits,positive
67606,some clever scripting solutions,positive
67607,some clever writing and sprightly acting,positive
67608,some cocky pseudo-intellectual kid,negative
67609,some comic sparks,positive
67610,"some contrived banter , cliches and some loose ends",negative
67611,some corny television,negative
67612,some creepy scenes,negative
67613,"some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience",positive
67614,"some cute moments , funny scenes , and hits the target audience ( young Bow Wow fans ) -",positive
67615,some cynical creeps at revolution studios,negative
67616,some damn thing .,negative
67617,some decent performances,positive
67618,some deft Ally McBeal-style fantasy sequences,positive
67619,some delightful work on indie projects,positive
67620,some difficult relationships,negative
67621,some doldrums,negative
67622,some dramatic scenes that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy,negative
67623,some effecting moments,positive
67624,some effective moments,positive
67625,some entertainment value - how much depends on how well you like Chris Rock,positive
67626,some episodes that rival vintage Looney Tunes for the most creative mayhem in a brief amount of time,positive
67627,some excellent work,positive
67628,some exciting scenes,positive
67629,"some eyes this will seem like a recycling of clichés , an assassin's greatest hits . To others",negative
67630,some fairly unsettling scenes,negative
67631,some fancy special effects,positive
67632,some fantastic moments and scenes,positive
67633,some fine acting,positive
67634,"some fine sex onscreen , and some tense arguing ,",positive
67635,"some fine sex onscreen , and some tense arguing , but not a whole lot more",negative
67636,some first-rate performances,positive
67637,some flashy twists,positive
67638,"some flawed but rather unexceptional women ,",negative
67639,some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss,positive
67640,some fun in this jumbled mess,positive
67641,some futile concoction that was developed hastily after Oedekerk,negative
67642,some genuine quirkiness,positive
67643,some genuine spontaneity,positive
67644,some genuinely funny moments,positive
67645,some glimpses of nature and family warmth,positive
67646,"some good , organic character work , lots of obvious political insights and little room",positive
67647,some good laughs,positive
67648,some good material in their story about a retail clerk wanting more out of life,positive
67649,"some great human truths ,",positive
67650,"some great human truths , when , in reality , it's churning ground that has long passed the point of being fertile",negative
67651,some great insight into the neurotic mindset of all comics -- even those who have reached the absolute top of the game,positive
67652,some great one-liners,positive
67653,some honest insight,positive
67654,"some idea of the glum , numb experience of watching o fantasma",negative
67655,some ingenious plot devices and some lavishly built settings .,positive
67656,some intelligent observations on the success of Bollywood,positive
67657,some interesting real people,positive
67658,some interesting results,positive
67659,some interesting storytelling devices,positive
67660,some intriguing ambiguity,positive
67661,some intriguing characters,positive
67662,some intriguing questions about the difference between human and android life,positive
67663,some jazzy new revisionist theories about the origins of Nazi politics and aesthetics,positive
67664,some jolly country,positive
67665,some jolly country embroiled in a bloody civil war,negative
67666,"some kid who can't act , only echoes of Jordan , and weirdo actor Crispin Glover screwing things up old school",negative
67667,some kind of goofy grandeur,positive
67668,some last-minute action strongly reminiscent of Run Lola Run,positive
67669,some laughs and a smile,positive
67670,some laughs in this movie,positive
67671,some lavishly built settings,positive
67672,some lovely comedic moments and several fine performances,positive
67673,some lovely pictures,positive
67674,some major alterations,positive
67675,some memorable images ...,positive
67676,some modest amusements,positive
67677,some mold on the gold,negative
67678,some movie star charisma,positive
67679,"some movies and artfully restrained in others , 65-year-old Jack Nicholson",positive
67680,some movies that hit you from the first scene,positive
67681,some nice chills along the way,positive
67682,some nice twists,positive
67683,some nice twists but the ending and some of the back-story is a little tired .,negative
67684,some of it is honestly affecting,positive
67685,some of its repartee is still worth hearing .,positive
67686,some of the back-story is a little tired,negative
67687,some of the best special effects,positive
67688,some of the better drug-related pictures,positive
67689,"some of the biggest names in Japanese anime , with impressive results",positive
67690,some of the camera work is interesting,positive
67691,some of the confusions you had while watching it,negative
67692,some of the discomfort and embarrassment of being a bumbling American in Europe,negative
67693,some of the dramatic conviction that underlies the best of comedies,positive
67694,"some of the filmmakers who have directed him , especially the Coen brothers and Steven Soderbergh",positive
67695,some of the funniest jokes of any movie,positive
67696,some of the intensity that made her an interesting character to begin with,positive
67697,some of the magic we saw in Glitter here in Wisegirls,positive
67698,some of the major issues,negative
67699,some of the more overtly silly dialogue would sink Laurence Olivier,negative
67700,some of the most poorly staged and lit action in memory,negative
67701,some of the people who were able to make an impact in the theater world,positive
67702,some of the stunts are so outlandish that they border on being cartoonlike .,negative
67703,some of the top actors working in independent film,positive
67704,some of the unsung heroes of 20th century,positive
67705,some of the worst dialogue,negative
67706,some of the worst film comedies in decades,negative
67707,"some of the year's ( unintentionally ) funniest moments , that it's impossible to care",negative
67708,some of the year's best acting,positive
67709,some of their best work in their underwritten roles,positive
67710,some of this laughable dialogue,negative
67711,"some of this worn-out , pandering palaver",negative
67712,"some of this worn-out , pandering palaver is actually funny",positive
67713,"some of today's hottest and hippest acts from the world of television , music and stand-up comedy",positive
67714,some opportunism,positive
67715,some other recent efforts in the burgeoning genre of films about black urban professionals,negative
67716,some outrageously creative action in The Transporter ...,positive
67717,some phenomenal performances,positive
67718,some powerful emotions,positive
67719,some powerful people,positive
67720,some pretentious eye-rolling moments,negative
67721,some pretty cool characters,positive
67722,some pretty cool stunts,positive
67723,some pretty cool stunts but a complete failure at trying to create some pretty cool characters .,negative
67724,some problems,negative
67725,some profound social commentary,positive
67726,some quality naptime,negative
67727,some quietly moving moments and an intelligent subtlety,positive
67728,some real vitality and even art,positive
67729,some really heavy back story,negative
67730,some robust and scary entertainment,positive
67731,some savvy producer saw the potential success inherent in the mixture of Bullock Bubble and Hugh Goo,positive
67732,some savvy street activism,positive
67733,some script weaknesses and the casting of the director's brother,negative
67734,some serious issues,negative
67735,"some serious re-working to show more of the dilemma , rather than have his characters stage shouting",negative
67736,some serious soul,positive
67737,some serious sparkles,positive
67738,some serious suspense,positive
67739,some solid performances and witty dialogue,positive
67740,some sort of Martha Stewart decorating program run amok,negative
67741,some sort of beacon of hope,positive
67742,some soul,positive
67743,some special qualities and the soulful gravity of Crudup's anchoring performance,positive
67744,some spice,positive
67745,some spunk and promise,positive
67746,some staggeringly boring cinema,negative
67747,"some startling , surrealistic moments",positive
67748,some strong performances,positive
67749,some strong supporting players,positive
67750,some success with documentaries,positive
67751,some surprises,positive
67752,some talented performers,positive
67753,some tasty boogaloo beats,positive
67754,some tasty grub,positive
67755,some terrific setpieces,positive
67756,some things are immune to the folly of changing taste and attitude . For,negative
67757,"some things are immune to the folly of changing taste and attitude . For proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that Spielberg calls , retrospectively , his most personal work yet .",positive
67758,some thrilling moments,positive
67759,some touching things to say about what is important in life and why,positive
67760,some truly excellent sequences,positive
67761,some truly unique character studies and a cross-section of Americana that Hollywood couldn't possibly fictionalize and be believed,positive
67762,some unbelievably hilarious moments,positive
67763,some unexpected zigs and zags help .,positive
67764,some unnecessary parts,negative
67765,"some unpaid intern had just typed ` Chris Rock , ' ` Anthony Hopkins ' and ` terrorists ' into some Univac-like script machine",negative
67766,some very funny sequences,positive
67767,"some very good acting , dialogue ,",positive
67768,"some very good comedic songs , strong finish",positive
67769,some very welcome wit,positive
67770,some visual virtues,positive
67771,some visual wit,positive
67772,some ways is a rather indulgent piece,positive
67773,some weird Masterpiece Theater sketch with neither,negative
67774,some weird masterpiece,positive
67775,"some weird relative trots out the video he took of the family vacation to Stonehenge . Before long , you're desperate for the evening to end",negative
67776,some welcome role models and optimism .,positive
67777,some who thought light-hearted comedy was his forte,positive
67778,some wickedly sick and twisted humor,positive
67779,"some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone",negative
67780,some will try,positive
67781,some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness,positive
67782,some worthwhile themes,positive
67783,somebody might devote time to see it,negative
67784,"somebody unwrapped it early , took out all the good stuff , and left behind the crap ( literally ) .",negative
67785,"somebody was bored and ... decided to make a dull , pretentious version of jesus ' son",negative
67786,"somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment",positive
67787,somehow it hit you where you live,positive
67788,somehow makes it all the more compelling .,positive
67789,somehow managed to make its way past my crappola radar and find a small place in my heart,positive
67790,"somehow manages to bring together Kevin Pollak , former wrestler Chyna and Dolly Parton",positive
67791,somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks .,positive
67792,somehow pulls it off .,positive
67793,somehow snagged an Oscar nomination,negative
67794,somehow under the assumption that its '' dead wife communicating from beyond the grave '' framework is even remotely new or interesting,negative
67795,"someone , stop Eric Schaeffer before he makes another film .",negative
67796,someone going through the motions,negative
67797,someone made off with your wallet,negative
67798,someone other than the director got into the editing room and tried to improve things by making the movie go faster,negative
67799,someone understands the need for the bad boy,positive
67800,someone who obviously knows nothing about crime,negative
67801,someone who surely read The Catcher in the Rye but clearly suffers from dyslexia,negative
67802,someone who ultimately doesn't learn at the center of a kids ' story,negative
67803,someone you want to see again,positive
67804,something's horribly wrong,negative
67805,something's just a little off-kilter,negative
67806,"something , one that attempts and often achieves a level of connection and concern",positive
67807,something I would rather live in denial about,negative
67808,something a little more special behind it : music that didn't sell many records but helped change a nation,positive
67809,"something aboul '' Full Frontal '' seems , well , contrived",negative
67810,something about how lame it is to try and evade your responsibilities,negative
67811,"something about it that feels incomplete , as if the real story starts just around the corner",negative
67812,something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance,positive
67813,something any true film addict will want to check out,positive
67814,something appears to have been lost in the translation this time,negative
67815,something as splendid-looking as this particular film,positive
67816,"something auspicious , and daring ,",positive
67817,something awfully deadly about any movie with a life-affirming message,negative
67818,something bigger than yourself,positive
67819,something both ugly and mindless,negative
67820,something clever,positive
67821,something cool,positive
67822,something creepy about this movie,negative
67823,something creepy and vague,negative
67824,something cringe-inducing about seeing an American football stadium nuked as pop entertainment,negative
67825,something deeply creepy about Never,negative
67826,something different,positive
67827,something else altogether -- clownish and,positive
67828,something else altogether -- clownish and offensive and nothing at all like real life,negative
67829,something else far more pleasurable . Something like scrubbing the toilet .,negative
67830,something entertaining,positive
67831,something far richer,positive
67832,something fascinating,positive
67833,something fishy,positive
67834,something for everyone,positive
67835,something fresh to say,positive
67836,something from a Halloween that died,negative
67837,something from a bad Clive Barker movie,negative
67838,something fun,positive
67839,something fundamental missing from this story,negative
67840,something goes bump in the night and nobody cares,negative
67841,something has been lost in the translation to the screen,negative
67842,something hip and transgressive,positive
67843,something hip and transgressive was being attempted here that stubbornly refused to gel,negative
67844,something impressive and yet lacking about everything,positive
67845,something in the Martin Scorsese street-realist mode,positive
67846,something is rotten in the state of California,negative
67847,something lighter and sunnier,positive
67848,something likable about the Marquis de Sade,positive
67849,something more beautiful than either of those films,positive
67850,something more recyclable than significant,negative
67851,something more user-friendly,negative
67852,something must have been lost in the translation .,negative
67853,something needed to balance out the violence,negative
67854,something new,positive
67855,something of Bubba Ho-Tep's clearly evident quality may end up languishing on a shelf somewhere,positive
67856,something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans,positive
67857,something of a stiff --,negative
67858,something of a triumph,positive
67859,something of an impostor itself,negative
67860,something of considerable power,positive
67861,something of the ultimate Scorsese film,positive
67862,something on crummy-looking videotape,negative
67863,something original,positive
67864,something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us,positive
67865,"something provocative , rich , and strange",positive
67866,something purer,positive
67867,something quite fresh and delightful,positive
67868,something rare and riveting : a wild ride that relies on more than special effects,positive
67869,something really good,positive
67870,something seems to be missing,negative
67871,something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense,positive
67872,something so gross,negative
67873,something special,positive
67874,something strangely diverting,positive
67875,something terrible happens,negative
67876,something that doesn't feel like a half-baked stand-up routine,positive
67877,something that is so meditative and lyrical about Babak Payami's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics,positive
67878,something that is ultimately suspiciously familiar,negative
67879,something that makes Fatal Attraction look like a classic by comparison,negative
67880,something that really matters,positive
67881,something the true film buff will enjoy,positive
67882,something to be ` fully experienced ',positive
67883,something to be fully forgotten,negative
67884,something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers,positive
67885,something to be taken seriously,positive
67886,something to behold,positive
67887,something tossed off quickly ( like one of Hubert's punches ),negative
67888,something truly new,positive
67889,something vital about the movie,positive
67890,something wholly original,positive
67891,something with potential,positive
67892,something worth seeing,positive
67893,something wrong,negative
67894,sometime bitter movie about love,positive
67895,sometimes a chuckle,positive
67896,sometimes all at once . The extent to which it succeeds is impressive,positive
67897,sometimes almost senseless,negative
67898,sometimes angry,negative
67899,sometimes bad choices,negative
67900,sometimes beautiful adaptation,positive
67901,sometimes both,positive
67902,"sometimes clever , and always interesting",positive
67903,sometimes come across like nothing more than a glorified Nike ad,negative
67904,sometimes confusing,negative
67905,sometimes creepy intimacy,positive
67906,sometimes descends into sub-Tarantino cuteness,positive
67907,sometimes dry,negative
67908,sometimes endearing,positive
67909,sometimes exceptional film,positive
67910,sometimes falls,negative
67911,"sometimes felt as though I was in the tiny two seater plane that carried the giant camera around Australia , sweeping and gliding , banking",positive
67912,sometimes funny,positive
67913,sometimes gross,negative
67914,sometimes gross and surprisingly appealing animated film,positive
67915,sometimes hilarious ),positive
67916,sometimes illegal,negative
67917,sometimes improbable story,negative
67918,sometimes inadequate performances,negative
67919,sometimes inexpressive,negative
67920,"sometimes inspiring ,",positive
67921,sometimes interesting,positive
67922,sometimes it's difficult to tell who the other actors in the movie are,negative
67923,sometimes just lapses into unhidden British,negative
67924,sometimes like to go to the movies to have fun,positive
67925,sometimes maddeningly slow film,negative
67926,"sometimes murky , always brooding look",negative
67927,sometimes quite funny,positive
67928,sometimes side-splittingly,positive
67929,sometimes tedious --,negative
67930,sometimes tedious film,negative
67931,"sometimes tender ,",positive
67932,sometimes the dreams of youth should remain just that,negative
67933,somewhat backhanded,negative
67934,"somewhat backhanded compliment to say that the film makes the viewer feel like the movie's various victimized audience members after a while , but it also happens to be the movie's most admirable quality",positive
67935,somewhat clumsy and too lethargically paced,negative
67936,"somewhat crudely constructed but gripping , questing look at a person",positive
67937,somewhat cumbersome 3D goggles,negative
67938,somewhat defuses this provocative theme by submerging it in a hoary love triangle .,negative
67939,somewhat dilutes the pleasure of watching them,negative
67940,somewhat disappointing and meandering,negative
67941,"somewhat flawed ,",negative
67942,"somewhat heavy-handed ,",negative
67943,somewhat insightful,positive
67944,somewhat less than it might have been,negative
67945,somewhat mannered,positive
67946,somewhat melodramatic,negative
67947,somewhat predictable plot,negative
67948,somewhat problematic,negative
67949,somewhat redeeming,positive
67950,somewhat satisfying,positive
67951,somewhat shallow and art-conscious,negative
67952,somewhat short,negative
67953,somewhat tired premise,negative
67954,somewhat touched,positive
67955,somewhat unfinished,negative
67956,somewhat weakened by a miscast leading lady .,negative
67957,"somewhat well-acted , not badly art-directed",positive
67958,somewhere along the way K-19 jettisoned some crucial drama .,positive
67959,somewhere between an acute character study and a trite power struggle,negative
67960,somewhere between mirthless todd solondzian satire and callow student film,negative
67961,somewhere in the story of Matthew Shepard,positive
67962,"somewhere lies ... footage that might have made No Such Thing a trenchant , ironic cultural satire instead of a frustrating misfire .",negative
67963,somnambulant exercise,negative
67964,somnolent show,negative
67965,song-and-dance-man,positive
67966,songbird Britney Spears has popped up with more mindless drivel .,negative
67967,"sons , loyalty and duty",positive
67968,soon becomes a questionable kind of inexcusable dumb innocence,negative
67969,soon forgotten,negative
67970,soon grows tiresome,negative
67971,"soon proves preposterous , the acting is robotically italicized ,",negative
67972,soon-to-be-forgettable '' section of the quirky rip-off prison romp pile,negative
67973,soothe and break,positive
67974,soothing formula,positive
67975,"sophisticated , brash , sardonic , completely joyful in its execution",positive
67976,"sophisticated , challenging filmmaking",positive
67977,"sophisticated , discerning taste",positive
67978,"sophisticated , funny and good-natured treat",positive
67979,sophisticated and surprising,positive
67980,sophisticated and unsentimental treatment,positive
67981,sophisticated entertainment,positive
67982,sophisticated film,positive
67983,sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent,positive
67984,sophisticated in the worst way,negative
67985,sophisticated intrigue and human-scale characters,positive
67986,sophisticated performance,positive
67987,sophisticated wit,positive
67988,sophomore effort,negative
67989,sophomore slump,negative
67990,sophomoric exploration,negative
67991,soppy,negative
67992,sordid and disgusting . Quelle surprise,negative
67993,"sordid of human behavior on the screen ,",negative
67994,sordid to function as comedy,negative
67995,sordid universe,negative
67996,sorriest,negative
