id,text,label
6896,"Because radio waves have a longer wave length than x-rays, they can probe finer details",no
6897,A spirit rally at a school generally involves spirits being served in cups,no
6898,"All highways has biodegradable material that will decompose in 10,000 years, assuming that is when we will not need them anymore.",no
6899,Making important decisions is not left in the hands of minors.,yes
6900,All perfectly round circles are perfectly round?,yes
6901,Injury happens only if you are not careful,no
6902,hill is a seven letter word,no
6903,"When you are making a purchase, you have to give the clerk exactly the right amount of money in bills and coins.",no
6904,Radio is a place in Indonesia and Ukraine.,yes
6905,Smoking causes ingrowing toe nails.,no
6906,Were North and South Carolina a single state before the founding of the United States?,yes
6907,Over the Garden Wall ran for at least one season on Nickelodeon?,no
6908,Few bishops are women,yes
6909,"After a singular victory, a person is considered a champion of their game?",no
6910,"If a hospital becomes overwhelmed with patients, then they can convert the cafeteria or board meeting rooms to help more patients.",yes
6911,before a savvy burglar breaks an entering they will make sure no one is home ,yes
6912,Nail polish cannot be taken off with water,yes
6913,Time seems to pass faster when doing plank,no
6914,"Google Play Store, formerly Android Central, is a digital distribution service operated and developed by Google. ",no
6915,Bamboo and garlic are profitable crops for farms that are smaller than average farms.,yes
6916,never means always.,no
6917,Prince was a half time show performer,yes
6918,Is a single cup the same as four quarter cups?,yes
6919,Natural teeth are never exactly white.,yes
6920,california is one of the top ten economies in the world,yes
6921,All public schools need to have parking lots for their students' vehicles,no
6922,"If you are from republican state, you are likely to live in slightly worse conditions than people in democrat state",yes
6923,Shirt usually cannot be returned after you wore it couple of times,yes
6924,The principle of a school is a leader.,yes
6925,"Going northbound, You are preparing to turn because the directions say to turn west, do you turn to the left?",yes
6926,Everyone in North Korea has one of the allowed haircuts,yes
6927,"Some of the animals that the veterinarian treated in ""All Creatures Great and Small"" were indeed smaller than water bears",yes
6928,"For some, fame is deadly.",yes
6929,A manual gear shift vehicle is more difficult to drive than an automatic.,yes
6930,"The stages of grief are ordered like this: 1) anger, 2) bargaining, 3) denial, 4) depression, 5) acceptance.",no
6931,There is no monolith in the world larger than Uluru or Ayer's Rock.,yes
6932,A human liver can never work if part of it is removed.,no
6933,People generally cover up before getting into bed.,no
6934,"In Starcraft, the sequel to Warcraft, it is the actions of the peasants that causes the player to be able to construct buildings and train armies",no
6935,The person who had a job before you is your successor.,no
6936,Mulan has the highest kill-count of any Disney character.,yes
6937,If you are male you need to go to the Gents.,yes
6938,mother superior is capable of becoming a priest in the catholic religion,no
6939,You should leave a note after a car accident only if you cannot locate the owner of the other vehicle,yes
6940,A fund will become smaller than it was if money is not spent.,no
6941,"Fast food is ordered like this: wait to be seated, receive a menu from the waiter, choose what you want to eat, and wait for the waiter to return",no
6942,an electric bill causes a man to pay bills,yes
6943,"When you lay in bed with your partner, you are both laying in a bed the same size as your partners",yes
6944,"The song ""Everything to Everyone"" is a song by Everclear, released as the first single off their album So Much for the Afterglow (1997).",yes
6945,Great Britain has a very popular clock.,yes
6946,The statue of liberty will always have it's origins from France.,yes
6947,Moliere's real name was Jean-Paul Palaquin,no
6948,Are there are 4 places in the world named Fortune?,no
6949,An expert in paleontology is capable of explaining the uses of amethyst and cadmium ,no
6950,No American state that has a land border with one of her neighboring states is larger than Texas,yes
6951,You can use your student loan money for some entertainment.,yes
6952,All apartments are equipped with toilet,yes
6953,Master is the same size as matter in terms of letters.,yes
6954,Anyone can become an opera tenor only if they practice continually. ,no
6955,is the mail part of the government?,yes
6956,Eating is always done for nutrition.,no
6957,The kitchen is a place prisoners can work when they are locked up,yes
6958,Toxic air pollution from the large cooling towers is a key drawback of nuclear power,no
6959,New Jersey is larger than half of Alabama.,no
6960,"A doctor cannot call a death when the person has stopped breathing for only 2 hours, can he?",no
6961,"Under American law, you cannot default on a student loan, even in bankruptcy",yes
6962,can a spoon be used to eat pasta directly from the box,no
6963,"Curve Man's Dead, ordered like this, is what some dangerous turns are called.",no
6964,Bathroom stalls can be used by multiple people at once?,no
6965,"To gain understanding of algebra, certain things must be done in this order: Learn reading, learn math, learn subtraction, learn multiplication, and eventually move on to algebra?",yes
6966,Using a pair of scissors dipped in flour is a good way to cut a fig into pieces that are smaller than a half inch. ,yes
6967,A small stone is never larger than a large ant,no
6968,"If you separate the bill, you have to pay amount smaller than you would have otherwise",yes
6969,Look out below is a religious term used when an unsavory person dies to warn the devil.,no
6970,There are nine judges that are part of the Supreme Court.,yes
6971,Hollywood writers can direct movies.,yes
6972,"done in this order from essential to non essential it goes food, water instrument",yes
6973,Christ is an important part of Judaism.,no
6974,"""One singular sensation, every little step she takes"" is part of the lyrics to the final song in the Broadway musical Chicago",no
6975,Only if you are a person do you have a name,no
6976,The common idiom that someone has raised the bar means that they would have to buy taller stools for future customers,no
6977,Business model is something every company should have,yes
6978,"If score is 1 -2 in football, team playing away won that game",yes
6979,Terminal is a 2018 documentary written and directed by Vaughn Stein.,no
6980,The band The Police almost never actually arrest people?,yes
6981,Being born in Los Angeles causes a person to be a United States citizen.,yes
6982,saturday takes its name from saturn,yes
6983,a good employee is always courteous,yes
6984,A hole is capable of storage,yes
6985,"If you are watching the Justice League Snyder Cut, you will be in the movie for more than 5 hours.",no
6986,a blessing can be a bad thing,yes
6987,All four actresses who starred in the show The Golden Girls won at least one Emmy award.,yes
6988,Having two families is common in divorce situations.,yes
6989,"Before Citizen Kane was released, Orson Welles penned a script for a sequel titled The Citizens of Kane?",no
6990,System of a down is a british band,no
6991,The production location of many of the outdoor dinosaur scenes in Jurassic Park is a ranch on the island of Oahu.,yes
6992,Taste is usually lost if you have covid,yes
6993,Should you use the internet only if you have a good firewall?,yes
6994,A good reporter always does their best work even when the assignment is underwhelming.,yes
6995,Spider-Man is a famous comic book hero who received his powers by defeating 1000 spiders?,no
6996,Number of followers of Christianity are larger than that of Islam.,yes
6997,bills can sometimes be wrong.,yes
6998,A deck is part of a car.,no
6999,Are the tracks used for horse races larger than those used in car races?,no
7000,A beat is a musical term but is also sometimes used to describe someone's job area.,yes
7001,Is a spirit the same thing as a witch?,no
7002,Cells in american prisons are larger than in south american,yes
7003,The TV show Charles in Charge came out before 1961.,no
7004,"Growing carrots is ordered like this:  Water soil, dig hole, plant seeds.",no
7005,Does the movie The Silence of the Lambs star Jodie Foster as the main character?,yes
7006,Almost everyone is capable of overcoming their own challenges and leading a meaningful life.,yes
7007,A captain is a higher rank in the Navy than it is in the army. ,yes
7008,"If you move from South Carolina to the state bordering immediately in the north, you are now in the 28th largest state in the US",yes
7009,"if your condition is fair, it is not good",yes
7010,"If your lips turn green, you might have frostbite ",no
7011,Does at least one bridge cross the Bay of Biscay,no
7012,Trees of an older age are much larger than others of the same species.,yes
7013,It is not unusual for a boxer to get a massage from a trainer after a session in the gym,yes
7014,A wound is capable of healing itself perfectly without any medicine.,yes
7015,You can go swimming in the sea after you eat.,yes
7016,"ordered like this on a list of good and bad things, stabbing to death is not high on the list",yes
7017,Was slavery ever legal in the US?,yes
7018,None of the mosquitoes alive in June are the same mosquitoes that are alive in June of the next year.,yes
7019,Is Massachusetts almost always freezing cold?,no
7020,Tin has a higher conductivity rate than iron. ,no
7021,If you are on salary your paycheck is the same each week?,yes
7022,most newborn babies drink water from bottles  ,yes
7023,a class is a higher taxonomic rank than a genus ,yes
7024,If you have fur you are probably not a human,yes
7025,Some sadness would be expected if a person's pet died just like the sadness when the pet was born right?,no
7026,Is it possible to track any packages shipped via USPS?,yes
7027,Being poor is what most people in Africa have to live with,yes
7028,"In January, the second week has zero holidays.",yes
7029,New York city is smaller than USA.,yes
7030,The operating system on a computer often crashes because of user error.,no
7031,Stomp proved that music can be generated from garbage bins.,yes
7032,A saw always has teeth.,yes
7033,there is no song with a verse longer than 10000 words,yes
7034,Are there are 34 places in the world named Cleveland?,no
7035,all drinks legally called champagne are made in france,yes
7036,a fun part of vacation is driving,no
7037,A worker can punch out when he wants too.,no
7038,all buildings in chicago are the same size as all the buildings in new york,no
7039,Submarines have many windows,no
7040,Reservoir Dogs is a story about wolves in the wild?,no
7041,A surface will always cool off when water evaporates off it.,yes
7042,a rough gravel road is part of the Strade Bianche road bicycle race,yes
7043,a windows operating system is not always stable because blue screens of death randomly pop up,yes
7044,Stone is second hardest material after diamonds,no
7045,"Overcoming a phobia done is this order - admit you have a fear, obtain counseling, expose yourself to the fear.",yes
7046,Box is a term often used in formula 1,yes
7047,Is a stool always made of wood?,no
7048,Software and hardware are two different things. One is soft and the other is physically hard.,no
7049,Nobody can ever enjoy committing a crime.,no
7050,Allied Security group is larger than any public security company in America.,yes
7051,The font size of the nutrition details on a label is about the same size as the product's brand name,no
7052,Excess can mean not enough,no
7053,"In Star Wars, none of the characters believe in luck?",no
7054,"The university accepts students, done in this order, smartest to dumbest.",yes
7055,the highest point in michigan is always above 1000 feet,yes
7056,You cannot legally marry an immediate relative in your family.,yes
7057,"If you are in South Korea, you can cross over the border to China.",no
7058,A wife can become an astronaut,yes
7059,If the disease is small only small people get the disease right?,no
7060,The priority of retail is done in this order: customers then employees,yes
7061,Is there at least one commercial break on a Netflix TV show?,no
7062,appreciation is not a wrathful emotion,yes
7063,Defeat is the same size in terms of letters in the word as the word houses,yes
7064,Adding five and five will result in an answer that is a little larger than eleven. ,no
7065,"If you take a turtle out of its shell, it will die.",yes
7066,Legislation has to be public,yes
7067,If you watch television for three or more hours you must unplug it after you are finished. ,no
7068,"When Pinocchio lies, does his nose become larger than usual? ",yes
7069,2021 NBA games have live audiences smaller than high school graduations in 2019        ,yes
7070,You cannot change your socks while also doing a pull-up.,yes
7071,A pro of going to college is saving money.,no
7072,"People often elect a leader who they believe is capable of making easy decisions, and leaving the difficult ones to others?",no
7073,A fraternity pledge has earned the right to call his fellow members Brother,no
7074,If an area has no trees it has no forests?,yes
7075,A reflection can be different.,yes
7076,An artist cannot be a warrior.,no
7077,The Grecian Muses were the 9 daughters of Zeus,yes
7078,Companies almost always acknowledge if a competitor is better than they are.,no
7079,Face cannot be totally unique for every single person,no
7080,minnesota is almost the same size in population as colorado,yes
7081,A belt cannot cover something that has a larger diameter than it is long? ,yes
7082,"If the meaning of words is reversed, does victory mean winning? ",no
7083,Smiling causes the acceleration of wrinkles on your face.,yes
7084,Disease cannot be cured with vaccine,yes
7085,A citizen of Canada can drive in the US with the Canadian driver's license,yes
7086,A leaf has to weigh less than its branch.,yes
7087,Rock n roll was founded in 1930s,no
7088,The ocean is about thirty to forty feet deep at its deepest point.,no
7089,Four people are capable of making one baby.,no
7090,a rocket enters the atmosphere before going out to space,yes
7091,In June can you get snow in Australia?,yes
7092,The Moscow Mule was invented in 1951,no
7093,young men can grow up into old women,no
7094,There is a paragraph only if there is at least one sentence.,yes
7095,When flipping a coin you really have no choice.,yes
7096,You can see a rendition of a popular play in a community theatre only if you have reserved your ticket well in advance,no
7097,"Is London in North America larger than Denver, CO?",no
7098,"More than a few institutions think the movie ""Citizen Kane"" is the best movie ever made.",yes
7099,Virginia cannot claim Washington DC as part of its state.,yes
7100,Is it true that buildings cannot ever be moved?,no
7101,Daniel is a girls name as well as a boys name.,yes
7102,Affair comes after none in the dictionary.,no
7103,"""Help Me"" is a song written by Joni Mitchell.",yes
7104,If someone smiles it is not necessarily because they are happy.,yes
7105,A sale is often not a bargain.,yes
7106,You are eating New England style clam chowder only if it has a cream base?,yes
7107,"No matter how much information is later stored on it, one computer's hard drive is the same size as it was beforehand",yes
7108,"done in this order ... dig a hole, plant a tree, water the tree, backfill with dirt, water the dirt",yes
7109,Do most teenagers have middle school diplomas?,yes
7110,The progression that conservatives prefer is smaller than that of liberals,yes
7111,a fresh ripe strawberry cannot be green,yes
7112,Vietnam is sometimes also called thailand,no
7113,You can only visit the Willis Tower in person if you travel to the state of Illinois.,yes
7114,If you get an extension to pay your taxes most people know that means you don't have to file that year's taxes.,no
7115,Does stress have physical manifestations that can't be seen?,yes
7116,a subject has to have a verb in a sentence,yes
7117,Well maintained machinery almost never breaks down.,yes
7118,Fishing has been around for more than 10000 years,yes
7119,is a car beneath a bridge the same size as a car above a bridge,yes
7120,has there been a truth published that wasn't supposed to be?,yes
7121,"Even among twins, no two people can have the same fingerprints",yes
7122,Electricity cannot go past rubber,yes
7123,People can clog an artery by eating too many eggs.,yes
7124,Is strep throat a common way for humans to die?,no
7125,All the days in january are shorter than ten hours.,yes
7126,Are the characters in gangster movies kissing because they are in love?,no
7127,There is always at least one capital letter in a sentence,yes
7128,Is the French word for castle chateau?,yes
7129,one of the biggest causes of moss on the garden grass is over hanging trees or some sort of cover,yes
7130,A needle almost always means an addict.,no
7131,After buying groceries you typically have to wait in additional lines before exiting the store.,yes
7132,Mother is always someone who gave you birth,no
7133,"Shakespeare famously said, ""For he who cannot cast a vote has lost his voice in this society!"", yes?",no
7134,"Before justice is served, a trial has to be done. There is no other way to get justice",no
7135,are americans part of the united nations?,yes
7136,Meet is the same size as that.,yes
7137,"According to the Christian bible, it is a sin to sleep with a widow's sister. ",no
7138,Burger King is selling burgers larger than a melon starting this summer?,no
7139,A spider by definition has an unsegmented body...yes or no?,yes
7140,The hilt of a sword is never enclosed in the scabbard.,yes
7141,can a battle sometimes last several millenia?,no
7142,is new zealand a major part of polynesia?,no
7143,Only some prisoners are kept in a prison cell,yes
7144,Pint is a type of measurement that is not smaller than a gallon.,no
7145,Mathematics always has a correct answer. ,yes
7146,"The months in a year are ordered like this: january, february, march, april, may, july, june, august, september, october, november, december",no
7147,The average classically trained singer is capable of singing in several different styles.,yes
7148,Lake superior cannot be drained without creating a dam without Ohio's involvement.,yes
7149,Is it true that employers cannot use labor of slaves even under the written consent?,yes
7150,A C cup is always more of a handful than a B cup.,yes
7151,Trace can sometimes be a shorthand for the name George?,no
7152,Challenge can never be completed unless you are dedicated,yes
7153,A mother deer causes her newborns to fall out of the nest. ,no
7154,Visitors typically cannot be inside a museum after it closes. ,yes
7155,a home address change is necessary when one changes to a new job ,no
7156,"Selling an item from your possession causes you to have more money than you had immediately before the sale, even if you sold that item for less than you originally paid for it",yes
7157,One min is equal to 360 secs.,no
7158,"Before you gain weight, you have to eat a lot of healthy food",no
7159,"if you trace the alphabet done in this order A, B, C, E it is correct",no
7160,"You might like the horror novel ""Carrie"" but only if you like authors like Stephen King.",yes
7161,Are ideas often represented in drawings by showing at least one light source coming on above the head?,yes
7162,machinery always needs a lubricant,yes
7163,The flow of water in terms of volume is larger for the Nile than it is for the Amazon.,no
7164,Pi is exactly 3.14,no
7165,Most women go to the hospital after they give birth.,no
7166,There are at least two ways to change the channel on most televisions.,yes
7167,A socialist can become president of the United States.,yes
7168,Fifteen comes before Sixteen,yes
7169,The District of Columbia is the Same size as Washington DC.,yes
7170,It is quiet on earth almost always?,no
7171,Was Marie Curie's first Nobel prize in physics?,yes
7172,A pilot is capable of controlling a ship,no
7173,If someone gives someone a huge thank you it usually means they have mailed a larger than usual thank you card.,no
7174,December comes after october,yes
7175,is a day in march considered a solstice?,yes
7176,you need to take oath the same size as your heart or you aren't being serious,yes
7177,Nucleus comes before natural in the dictionary.,no
7178,At least one peanut is used when making almond butter.,no
7179,Can you fit at least one peanut in a regular-sized shoe?,yes
7180,A waitress is smaller than a sumo wrestler.,yes
7181,Are there are 5 places in the world named Market?,yes
7182,there are mountains in colorado larger than the tallest andes peaks,no
7183,The product of two negative numbers is always a positive number.,yes
7184,Health comes before heath in the dictionary.,yes
7185,Kitchen is never used as place for hanging,no
7186,"According to the Gregorian calendar, at least two seasons come before fall in a year.",yes
7187,"In Cast Away, Wilson is the name of the volleyball. ",yes
7188,You can almost never think if you have just woken up,no
7189,Owner is name of the beatles' third studio album,no
7190,opening business can lead to poor sales,no
7191,Play is a word with more than 5 meanings,yes
7192,"Is a different way to refer to alcohol, spirits?",yes
7193,"You can go to university, and learn none of the facts of life",yes
7194,everyone uses the internet at least one time,no
7195,an employer must hire a person before they become an employee,yes
7196,Three is considered a crowd but is is not always true.,yes
7197,Plains is a town in Georgia where Jimmy Carter is from.,yes
7198,Variety magazine has more subscriptions than Big Issue.,yes
7199,a pan taken out of a hot oven is never safe to touch after sitting at room temp for two minutes,yes
7200,A hat tilt to a lady must be done in the order first one must don a hat then one tilts one heads until the hat falls off at which time you gracefully catch it and return it to its place.,no
7201,"Were these technologies created in this order:  telegraph, Internet, telephone?  ",no
7202,You can wear a belt that is smaller than your waist,no
7203,"In mathematics, a negative number is always smaller than a positive number.",yes
7204,Selling is a song by korean artist,no
7205,A bishop is a piece that can only move on one color of squares on a chess board,yes
7206,"By law, a bottle of liquor has to include a calorie label",no
7207,"Alphabetically, Frank comes after Sarah. ",no
7208,A sequence of events is always followed by a conclusion,yes
7209,Grass cannot grow without water?,yes
7210,Is Richmond the biggest city in Virginia?,no
7211,Some birds can speak and understand human language,yes
7212,Surfing is done on the beach. ,no
7213,Is the country whose capital is Sao Paulo part of the continent where Colombia is located?,yes
7214,There are at least two vowels in the first word of the second verse of the Star Spangled Banner.,no
7215,"The name Boxing Day is in reference to giving a box of gifts to the poor, and not to engaging in the contact sport of the same name",yes
7216,A landlord cannot legally enter an apartment without the tenant's consent.,yes
7217,"In the dictionary, these words are in this order: correlation, cumin.",yes
7218,Trouble is a word with more vowels than consonants,no
7219,"No one had heard the word ""software"" before John Tukey invented the word in 1958.",yes
7220,"Because of the Cold War, the Soviet Union invested a lot of money and effort in competing against the United States at the 1984 Olympic Games.",yes
7221,An appendix is a thing found on paper.,yes
7222,If you do someone a favor they should owe you a few in return?,no
7223,The brain of an expert in science is the same size as that of a regular person,yes
7224,"Once you count at least two, then there are more than one.",yes
7225,The automobile is an invention of the 19th century,yes
7226,The hero of a story almost never dies in Act 1. ,yes
7227,Beavers can thru the use of  log and rocks causes a river to be blocked?,yes
7228,People learn how to communicate after they turn 5.,no
7229,A bishop can feasibly make a move in chess after only one of your own pawns is moved,yes
7230,a low tide cannot be influenced by celestial objects,no
7231,a reward for second place cannot exceed the one given to the winner,yes
7232,Norman Bates's mother was revealed to be considerably larger than a skeleton at the end of the movie,no
7233,Sometimes it is okay for an architect to imprecisely measure things for the final plans.,no
7234,Cave is a word with same number of consonants and vowels,yes
7235,Judges are usually smaller than basketball players,yes
7236,"Charles Nelson Reilly was almost always on the game show ""Match Game.""",yes
7237,David Jude Heyworth Law (born 29 December 1962) is an English actor. ,no
7238,At least two signatures by people not on the check are usually needed to cash a check.,no
7239,"Watching the film Easy A causes many viewers to cry, as the film is notoriously sad?",no
7240,An article in a magazine cannot be larger than the number of pages in it.,yes
7241,"Charles Milles Manson was an American criminal and cult leader. In mid-1977, he formed what became known as the ""Manson Family"".",no
7242,a paragraph can never be composed of only one sentence,no
7243,The invention of dynamite explosives were originally made to cause the act of blowing people away to be easier?,no
7244,Is new york located in the milky way?,yes
7245,You have to study before taking a test,no
7246,A singular car cannot cause traffic ,no
7247,most people use a saw to cut wood,yes
7248,Only if a tree is living will a branch on it possibly grow leaves?,yes
7249,Is there a bug that is sometimes mistaken for a stick?,yes
7250,Obedience has more vowels than consonants,yes
7251,Is a dinosaur's front legs larger than its back legs?,no
7252,Christians celebrate Chanukah ,no
7253,Is a weapon always used in the sport of fencing?,yes
7254,Min cannot be a short way of saying maximum.,yes
7255,Frankenstein's monster is an avowed Vegetarian,yes
7256,Most employees get paid at the end of every shift.,no
7257,"If a person has a down syndrome, does he or she have more than 46 chromosomes?",yes
7258,Google Buzz was launched in 2010,yes
7259,Elvis Presley is still alive.,no
7260,The dark web is not a part of the internet,no
7261,Amtrak was formed in the 1970s,yes
7262,"The reception to the Star Wars sequels by fans was more negative than the original trilogy, because many scenes in the films where the characters discuss how much they don't like Star Wars fans?",no
7263,Driving is difficult if the driver is smaller than the steering wheel.,yes
7264,japan can be the host of the summer Olympics this year,yes
7265,Are there several judges in the highest court of the US one of whom was appointed in 2020?,yes
7266,a job interview is something that must be done in person ,no
7267,A fail safe is a defective safe it is always suggested not to reuse it.,no
7268,If you get drunk everyone is suddenly more attractive,yes
7269,Words in the dictionary are always listed alphabetically.,yes
7270,Parts of some Sierra Nevada forests are wet.,yes
7271,"To become an engineer, it is ordered like this: go to school, get a job as an engineer, get a degree",no
7272,Some people have indentured servants.,yes
7273,A carriage doesn't always carry a child.,yes
7274,Swamp is a river.,no
7275,If the movie is a blockbuster then there are probably more than two directors.,no
7276,Are some oranges not round?,yes
7277,"While writing a paper for school, it is standard practice to write in the margin only if the teacher states that you should.",yes
7278,Congress will continue to be the way they are as long as we allow them to.,yes
7279,"The warnings that Luke Skywalker gave to Yoda about the path to the dark side are ordered like this: ""Anger, Fear, Aggression""",no
7280,The science community can thank James Chadwick for discovering the neutron.,yes
7281,"On movies, people say ""The Butler did it"" before the film ever ends and, in many cases, it is true.",yes
7282,Cookie Monster's first name is Sid,yes
7283,How I meet your mother is correctly spelled name of TV show ,no
7284,Is the fire one would build on a beach usually larger than one they would burn in a fireplace at home?,yes
7285,A desert tortoise has a rough underside that is covered in spikes to prevent it from being eaten?,no
7286,The Book of Reloaded and the Book of Revolutions is a part of the Old Testament?,no
7287,You should pick up waste after you throw it in the nature,yes
7288,Stick is used for hitting someone,no
7289,"If you are in the majority of one group, then you are almost never a minority of any other group.",no
7290,Residents of the Victorian town Mallacoota had to evacuate with the help of the Australian Navy due to a bushfire in January 2019 after the only road to the town was cut off by fire.,yes
7291,music is a universal language,yes
7292,detroit became very wealthy after henry ford started his business there,yes
7293,Is it true that cost accounting is a class taught to economics majors?,yes
7294,"President Ford almost never survived, because he was close to being swept off by a typhoon.",yes
7295,Being sad is a common emotion which usually passes easily.,yes
7296,Choice of words is a necessary element as to whether one wins or loses a lawsuit.,yes
7297,Is it true that people who are blind cannot read?,no
7298,January always is hot somewhere in the world,yes
7299,Downstream is where the the water flows from and upstream is where the water flows to.,no
7300,Some people are born with an upside down nose.,no
7301,"In general, is it hot in Australia in December?",yes
7302,Do all firestations have a pole instead of a staircase?,no
7303,The number of candles on a child's first birthday cake is traditionally smaller than the number that are lit on the second night of Hanukkah,yes
7304,You should open mail only if it is addressed to somebody else.,no
7305,is the upper part of a building part of the facade?,no
7306,A person can alleviate his lack of money after working lots of hours at a well-paying job,yes
7307,Broadway actors sometimes perform up to 15-16 shows a week.,no
7308,There are signs that medical professionals will find only if the patient is dying.,yes
7309,A masonry brick is usually smaller than a cinder block,yes
7310,Dan cannot be used as a shorthand version of the name Daniel.,no
7311,The magnitude of the challenge of landing on the moon was about the same size as the challenge it takes to wake up in the morning and get ready for work on time?,no
7312,"If you have to decide between good and bad thing, most people would choose bad",no
7313,"Often, before you can watch a movie on Blu-ray or DVD, you have to first get past the main menu?",yes
7314,Is Assumption part of the state of Illinois?,yes
7315,A soccer stadium cannot be larger than the planet.,yes
7316,if you pick a square to fit a round hole it is super efficient,no
7317,Unions have protected workers in the US since the civil war?,yes
7318,The distance from one corner of a pyramid to its apex is the same size as the distance from any other corner,yes
7319,Is a monument's location always the same?,yes
7320,If you pick heads then you have 55% chance of success in a coin toss.,no
7321,If you shut off the location in your Onstar you can't go to any locations.,no
7322,If you want to gain weight you cannot go on a diet.,yes
7323,people draw weapons after fighting,no
7324,If something is on the other side of the ridge can you see it?,no
7325,You cannot eat food underwater.,no
7326,A stand that sells a product people cannot stand probably has a good chance to succeed.,no
7327,Philosophy is a subject taught to army officers at West Point,yes
7328,Minnesota is located exactly south of Mexico .,no
7329,Is it cold everywhere because it is November?,no
7330,you need at least two of the product to have a couple,yes
7331,Stockholm Syndrome cannot be explained in its entirety. ,yes
7332,At least one column in newspapers is in red font,no
7333,Every community has at least one church.,yes
7334,Lawyer is capable of cheating a whole country,yes
7335,"Programmers use their own languages because people cannot understand binary, and computers cannot understand normal speech",yes
7336,Studying is a requirement for taking a driving test.,no
7337,There are a few more days in September than there are in April,no
7338,"Computers, such as laptops, only run if they are plugged into a wall outlet?",no
7339,prepuberty has little boys everywhere feeling insecure with squeaky voices,yes
7340,Absorption is an important facet of paper towels?,yes
7341,The word study is larger than the word stud.,yes
7342,Most empty tissue holders can hold more tissues.,yes
7343,"If I never read the clause in a contract I sign, I would be unaware of it?",yes
7344,Appendix always comes at the end of the paper,yes
7345,Mexico is located beneath the United States. ,yes
7346,some servants own masters,no
7347,Guns by themselves have never killed anyone.,yes
7348,A TV Show is something people watch to be entertained,yes
7349,"Before a ham is cooked, it is much too early to eat it.",yes
7350,The only way to calm a colony of bees is to smoke them because they go drowsy.,yes
7351,Do you get most of your mail in your mailbox?,no
7352,Part of the job for nurses is making sure the hospital floors are mopped and clean.,no
7353,"The months of the year are done in this order: january, february, march, april, may, june, july, august, september, november, october, december",no
7354,Was the movie The Village directed by M. Night Shyamalan?,yes
7355,San Francisco is a city and a county.,yes
7356,"""Baby Shark Dance"" is the most watched video on YouTube.",yes
7357,"After democracy dies, there is only dictatorships",no
7358,Jesus Christ has released a several books such as The Bible and The New Testament?,no
7359,"In this order, 'africa, antarctica, north america', africa is the last item from right to left.",yes
7360,Most computer programming is useless and not useful to society.,no
7361,A block of wood the same size as a heavy block of lead will fall through vacuum at the same time.,yes
7362,Turning back a clock cannot turn back time.,yes
7363,"If I say my hats off to John, this means I took my hat off and gave it to John.",no
7364,Lawrence is a name sometimes followed by Of Arabia.,yes
7365,Mississippi has 3 double consonants and 4 identical vowels.,yes
7366,information larger than a terabyte cannot be stored on a floppy disk ,yes
7367,Does Jamie Foxx voice the character  Joe Gardner in Pixar’s  movie “Soul”?,yes
7368,At least two armies are needed for a war,yes
7369,Belt is a place in Montana and the Netherlands.,yes
7370,The more people there are the less chance there is that most people will notice a person in need and help them.,yes
7371,You must always use a PIN before you can take cash out of an ATM.,yes
7372,Explosive diarrhea is a part of life.,yes
7373,Is it true that Detroit has a southern border with Canada?,no
7374,"In general, woman are only part of the girl scouts. ",yes
7375,Changing the channel is a way to ruin the recording of a movie onto a VHS tape.,yes
7376,One who is deaf is capable of listening to a person speaking quietly in a separate room.,no
7377,"A surprise party can be planned the birthday person, but it wont be a surprise for them.",yes
7378,"After giving cash to a cashier, they have to give you back change in dollars, or coins, or both, if the amount you gave them was not exact?",yes
7379,The number of judges is usually larger than the number of jury in a court case.,no
7380,"if the departure time of a plane is delayed, sometimes the scheduled arrival time of the flight is not delayed",yes
7381,television can cause health problems like throat cancer,no
7382,Is the month of march the same size as the month of july? ,yes
7383,An average American is more or less the same size as an average Korean.,no
7384,Carbon atoms never form ionic bonds,yes
7385,Parents must have at least one child to be considered a parent ,yes
7386,A car can work without a transmission.,no
7387,"Almost all lakes are freshwater, other than a few saltwater ones, like the Great Salt Lake in Utah.",yes
7388,Cleveland can be considered outside the rust belt.,no
7389,You will always need a building permit to add an extension because people have died in the past due to improper construction and extensions.,yes
7390,Product is good if you can advertise it,no
7391,A gun fires only if the safety catch is off.,yes
7392,The word statement is smaller than the word colloquial.,yes
7393,do some of the sierra nevada mountains have palm trees?,no
7394,"Pages can be removed from, but not added to, a spiral notebook",yes
7395,Are the size of the athletes that play on the offensive and defensive lines in football larger now than they were in past generations?,yes
7396,"Decisions are ordered like this - determine choices, mull them over, make decision.",yes
7397,A wheel is a structure with no corners.,yes
7398,does california sometimes have hurricanes?,no
7399,Citizens of a state are almost always fans of that state's sports teams.,yes
7400,"Once you have come exactly to the edge of the cliff, you must reverse so you don't fall down the cliff.",yes
7401,After you brush your teeth is a good time to go to bed.,yes
7402,Rule and rush come in this order in the dictionary.,yes
7403,a doctor that is capable of suturing a cut is usually qualified to be a surgeon,no
7404,George Washington always had slaves.,yes
7405,The volume of a cube with a side of 1 inch is greater than the volume of a cube with a side of 2 centimeters.,yes
7406,You can't photograph something after it doesn't exist anymore.,yes
7407,The amount of teeth some deer have is none,no
7408,mother goose has many rhymes,yes
7409,"""The Guilty"" is a film starring Jacob Cedergren.",yes
7410,The grass is green in the summer only if it was  fertilized in spring,no
7411,You cannot play in the hunger games if you are not hungry.,no
7412,If an operating system crashes it's because of something the user did,no
